Sw H+ Iono H	South to North	T = 12:00:00	
Nightside		Dayside	
X[R]	Z[R]	X[R]	Z[R]
-9.47E-08	0.472013138	2.37E-07	0.408988383
1.29E-07	0.472012889	-2.94E-07	0.408987694
-6.68E-08	0.472012289	-2.07E-07	0.408986478
9.39E-08	0.472012097	2.73E-07	0.40898578
6.24E-08	0.472011653	2.67E-07	0.408984489
1.42E-07	0.472011402	-3.32E-07	0.408983711
2.91E-07	0.472010928	-3.01E-07	0.408982191
-3.63E-07	0.472010365	3.74E-07	0.408981315
-5.62E-09	0.472009396	2.56E-07	0.408979783
-1.39E-08	0.47200937	-3.13E-07	0.408979068
2.06E-08	0.472009324	-1.10E-07	0.408978011
1.11E-08	0.472009235	1.52E-07	0.4089776
2.73E-08	0.472009184	1.20E-07	0.408976944
-4.01E-08	0.472009096	-1.61E-07	0.408976521
-2.26E-08	0.47200892	8.48E-08	0.408975841
3.31E-08	0.472008848	-1.18E-07	0.408975519
1.89E-08	0.472008701	-8.22E-08	0.408975033
4.58E-08	0.472008616	-1.83E-07	0.408974815
-6.60E-08	0.472008475	2.31E-07	0.408974257
-4.14E-08	0.472008171	1.98E-07	0.408973226
-9.78E-08	0.472007993	-2.51E-07	0.408972615
1.37E-07	0.472007715	-2.48E-07	0.408971423
1.02E-07	0.472007035	3.21E-07	0.40897062
-1.39E-07	0.472006764	2.75E-07	0.408969185
-1.16E-07	0.472006032	-3.41E-07	0.408968389
-2.46E-07	0.472005619	-3.11E-07	0.408966823
3.14E-07	0.472005102	3.86E-07	0.408965924
1.25E-07	0.472003885	2.43E-07	0.408964391
-1.66E-07	0.472003583	-2.99E-07	0.408963698
-1.21E-07	0.472002767	-1.56E-07	0.408962578
1.63E-07	0.472002462	2.10E-07	0.408962025
1.31E-07	0.47200162	1.90E-07	0.408961065
-1.81E-07	0.472001262	-2.44E-07	0.408960461
-1.46E-07	0.472000326	1.40E-07	0.40895937
1.95E-07	0.471999965	-1.87E-07	0.40895888
1.82E-07	0.471998877	-1.53E-07	0.408958059
-2.31E-07	0.4719985	1.98E-07	0.408957566
-1.96E-07	0.471997273	1.87E-07	0.408956644
2.50E-07	0.471996861	-2.46E-07	0.408956012
2.45E-07	0.471995429	-2.41E-07	0.408954847
-3.19E-07	0.471994876	3.00E-07	0.408954142
-3.05E-07	0.471993076	2.71E-07	0.408952773
3.74E-07	0.471992525	-3.37E-07	0.408951982
3.52E-07	0.471990432	-2.47E-07	0.408950566
-4.30E-07	0.471989805	3.00E-07	0.40894989
-1.54E-07	0.471988191	6.80E-08	0.408948957
2.01E-07	0.471987842	-9.63E-08	0.40894869
1.85E-07	0.47198673	-6.72E-08	0.408948293
-2.46E-07	0.47198628	-1.53E-07	0.408948107
-2.35E-07	0.471984892	2.07E-07	0.40894756
2.95E-07	0.471984422	1.85E-07	0.40894662
2.57E-07	0.471982835	-2.38E-07	0.408946026
-3.24E-07	0.471982314	-1.80E-07	0.408945014
-3.23E-07	0.471980441	2.26E-07	0.408944476
3.84E-07	0.471979946	1.98E-07	0.408943457
5.11E-08	0.471979077	-2.49E-07	0.408942861
-2.57E-08	0.471978853	-2.49E-07	0.408941669
-6.20E-08	0.471978737	3.20E-07	0.408940881
8.73E-08	0.471978559	1.79E-07	0.408939656
-4.42E-08	0.471978168	-2.31E-07	0.408939083
6.35E-08	0.471978033	-1.86E-07	0.408938076
3.84E-08	0.471977745	2.42E-07	0.408937469
9.04E-08	0.471977581	2.23E-07	0.408936355
1.98E-07	0.471977238	-2.75E-07	0.408935719
-2.59E-07	0.471976781	-1.38E-07	0.408934701
-2.59E-07	0.471975283	1.86E-07	0.408934209
3.18E-07	0.471974814	1.66E-07	0.408933365
2.98E-07	0.471973038	-2.14E-07	0.408932832
-3.65E-07	0.471972504	-1.70E-07	0.408931904
-1.39E-07	0.471971109	2.22E-07	0.408931343
-2.86E-07	0.471970642	2.03E-07	0.408930323
3.40E-07	0.471970199	-2.51E-07	0.408929737
3.40E-07	0.47196823	-1.56E-07	0.408928742
-4.02E-07	0.471967722	2.08E-07	0.408928203
-7.57E-08	0.471966869	1.98E-07	0.408927231
3.83E-08	0.47196653	-2.49E-07	0.408926634
9.11E-08	0.471966363	-2.16E-07	0.408925514
-1.25E-07	0.471966118	2.73E-07	0.408924856
6.43E-08	0.471965541	2.72E-07	0.408923554
-9.09E-08	0.471965354	-3.50E-07	0.408922683
-5.91E-08	0.471964929	-2.42E-07	0.408921244
-1.35E-07	0.471964687	3.06E-07	0.408920506
-2.82E-07	0.471964221	7.61E-08	0.408919541
3.56E-07	0.471963652	1.70E-07	0.408919338
6.39E-08	0.471962519	-2.26E-07	0.408918753
1.47E-07	0.471962256	-2.17E-07	0.408917694
-2.00E-07	0.471961873	2.72E-07	0.408917044
-1.73E-07	0.471960804	2.38E-07	0.408915818
2.25E-07	0.471960409	-3.00E-07	0.408915099
2.25E-07	0.471959107	-3.00E-07	0.408913668
-2.76E-07	0.471958702	3.54E-07	0.408912913
-2.60E-07	0.471957156	5.75E-08	0.408912136
3.18E-07	0.471956695	-2.90E-08	0.408911911
1.05E-07	0.471955529	-6.94E-08	0.408911823
-1.46E-07	0.471955237	-1.58E-07	0.408911633
-1.14E-07	0.471954493	2.12E-07	0.408911076
1.54E-07	0.471954202	1.93E-07	0.408910105
-8.04E-08	0.471953477	-2.47E-07	0.408909495
1.12E-07	0.47195325	-2.02E-07	0.408908412
7.70E-08	0.471952712	2.61E-07	0.408907761
1.72E-07	0.47195241	2.47E-07	0.408906545
-2.20E-07	0.471952047	-3.01E-07	0.40890586
-1.83E-07	0.471950893	-9.73E-08	0.408904862
2.35E-07	0.471950498	1.35E-07	0.408904493
2.27E-07	0.471949166	1.04E-07	0.408903914
-2.97E-07	0.471948642	-1.41E-07	0.40890354
-2.95E-07	0.47194693	7.37E-08	0.40890295
3.63E-07	0.471946391	-1.03E-07	0.408902667
3.39E-07	0.471944365	-7.01E-08	0.408902246
-4.16E-07	0.471943753	-1.57E-07	0.408902057
-1.74E-07	0.471942111	-3.19E-07	0.408901708
2.24E-07	0.471941736	3.94E-07	0.408900793
2.16E-07	0.471940466	4.70E-08	0.408899884
-2.83E-07	0.471939968	2.79E-08	0.408899701
-2.82E-07	0.471938336	-4.09E-08	0.408899583
3.46E-07	0.471937823	-2.34E-08	0.408899426
3.24E-07	0.471935892	-5.68E-08	0.408899354
-3.97E-07	0.471935309	8.18E-08	0.408899123
-1.61E-07	0.47193376	5.16E-08	0.408898797
2.07E-07	0.47193341	-7.38E-08	0.40889859
1.98E-07	0.471932239	-4.87E-08	0.408898292
-2.60E-07	0.471931776	-1.13E-07	0.408898152
-2.58E-07	0.471930278	1.56E-07	0.408897732
3.18E-07	0.471929799	1.27E-07	0.40889705
2.94E-07	0.471928035	-1.69E-07	0.408896612
-3.62E-07	0.471927493	8.97E-08	0.408895894
-1.88E-07	0.471925948	-1.24E-07	0.408895558
2.36E-07	0.471925573	-8.88E-08	0.408895041
2.36E-07	0.471924206	-1.95E-07	0.408894812
-3.03E-07	0.471923698	2.44E-07	0.408894234
-1.66E-07	0.471922379	2.16E-07	0.40889313
2.14E-07	0.471922013	-2.71E-07	0.408892486
1.71E-07	0.47192091	-2.48E-07	0.408891241
-2.23E-07	0.47192052	3.20E-07	0.408890444
-2.04E-07	0.471919289	2.35E-07	0.408889098
2.53E-07	0.471918907	-2.96E-07	0.40888839
1.47E-07	0.471917779	-2.58E-07	0.408887058
-1.97E-07	0.471917414	3.25E-07	0.408886276
-1.84E-07	0.471916316	3.25E-07	0.408884723
2.34E-07	0.471915934	-3.85E-07	0.408883901
1.97E-07	0.471914698	-5.57E-08	0.40888304
-2.52E-07	0.47191428	2.80E-08	0.408882823
-2.47E-07	0.47191284	6.74E-08	0.408882738
3.21E-07	0.471912281	-9.43E-08	0.408882479
3.18E-07	0.471910433	4.79E-08	0.408882101
-3.89E-07	0.471909866	-6.86E-08	0.408881909
-3.70E-07	0.471907677	-4.21E-08	0.408881638
4.50E-07	0.47190703	-9.86E-08	0.408881516
1.26E-07	0.471905453	-2.14E-07	0.408881267
-1.67E-07	0.471905146	2.78E-07	0.408880571
-1.42E-07	0.471904259	2.43E-07	0.408879321
1.93E-07	0.471903887	-3.00E-07	0.408878621
1.66E-07	0.471902856	-2.75E-07	0.408877241
-2.17E-07	0.471902473	3.40E-07	0.408876449
-2.16E-07	0.471901222	1.96E-07	0.408875134
2.66E-07	0.471900827	-2.44E-07	0.40887456
2.48E-07	0.471899347	-1.77E-07	0.40887354
-3.04E-07	0.471898898	2.32E-07	0.408872946
-1.28E-07	0.471897697	2.29E-07	0.408871844
1.75E-07	0.471897357	-2.84E-07	0.408871182
1.47E-07	0.471896434	-2.60E-07	0.408869879
-1.94E-07	0.471896086	3.21E-07	0.408869131
1.05E-07	0.471895143	1.92E-07	0.408867877
-1.44E-07	0.471894862	-2.56E-07	0.408867212
-1.07E-07	0.471894147	-2.40E-07	0.408866024
-2.31E-07	0.471893756	3.04E-07	0.408865289
2.84E-07	0.471893334	8.13E-08	0.408864317
2.65E-07	0.471891753	1.81E-07	0.408864103
-3.25E-07	0.471891274	-2.39E-07	0.408863489
-1.36E-07	0.471889991	-2.33E-07	0.408862362
1.86E-07	0.471889629	2.90E-07	0.408861679
1.57E-07	0.471888646	2.61E-07	0.408860357
-2.06E-07	0.471888275	-3.25E-07	0.408859591
-2.02E-07	0.471887094	-2.53E-07	0.408858194
2.51E-07	0.471886709	3.06E-07	0.408857513
2.28E-07	0.471885329	3.95E-08	0.408856627
-2.83E-07	0.471884896	-5.72E-08	0.408856465
-1.94E-07	0.47188354	-3.53E-08	0.408856239
2.57E-07	0.471883077	-8.38E-08	0.408856134
2.50E-07	0.471881613	1.18E-07	0.408855808
-3.12E-07	0.471881131	8.51E-08	0.408855316
-2.80E-07	0.471879427	-1.17E-07	0.408854998
3.49E-07	0.471878887	6.02E-08	0.408854521
2.70E-07	0.471877117	-8.54E-08	0.408854283
-3.27E-07	0.471876661	-5.46E-08	0.408853942
-4.58E-08	0.47187566	-1.26E-07	0.408853788
6.62E-08	0.471875519	-2.66E-07	0.408853486
4.14E-08	0.471875215	3.37E-07	0.408852665
9.79E-08	0.471875036	1.15E-07	0.408851535
-1.37E-07	0.471874758	-1.54E-07	0.408851132
-1.02E-07	0.471874077	8.09E-08	0.408850484
1.39E-07	0.471873806	-1.13E-07	0.408850176
1.16E-07	0.471873074	-7.84E-08	0.408849713
2.47E-07	0.471872661	-1.74E-07	0.408849506
-3.14E-07	0.471872142	2.20E-07	0.408848973
-1.28E-07	0.471870915	1.88E-07	0.408847989
1.69E-07	0.471870607	-2.39E-07	0.408847407
1.25E-07	0.471869769	-2.36E-07	0.40884627
-1.67E-07	0.471869456	3.06E-07	0.408845504
-1.36E-07	0.471868586	2.62E-07	0.408844137
1.88E-07	0.471868218	-3.24E-07	0.408843379
1.53E-07	0.471867242	-2.96E-07	0.408841891
-2.04E-07	0.471866868	3.67E-07	0.408841035
-1.94E-07	0.471865722	2.34E-07	0.408839571
2.44E-07	0.471865331	-2.88E-07	0.408838906
2.11E-07	0.471864024	-1.42E-07	0.408837846
-2.67E-07	0.471863592	1.92E-07	0.408837339
-2.66E-07	0.471862052	1.70E-07	0.408836472
3.43E-07	0.471861468	-2.19E-07	0.408835923
2.42E-07	0.471859805	-1.74E-07	0.408834974
-3.06E-07	0.471859314	2.27E-07	0.408834398
-6.33E-08	0.471858314	2.05E-07	0.408833361
-1.44E-07	0.471858059	-2.55E-07	0.408832761
1.94E-07	0.471857695	-1.82E-07	0.408831701
1.75E-07	0.471856633	2.39E-07	0.408831089
-2.25E-07	0.471856253	2.35E-07	0.408829955
-1.83E-07	0.471855084	-2.92E-07	0.408829273
2.37E-07	0.471854676	-2.66E-07	0.408827936
2.23E-07	0.471853349	3.29E-07	0.408827166
-2.73E-07	0.471852951	2.13E-07	0.408825844
-9.96E-08	0.471851922	-2.62E-07	0.408825241
1.37E-07	0.471851651	-1.22E-07	0.408824292
1.10E-07	0.471850942	1.65E-07	0.408823853
2.38E-07	0.471850537	1.44E-07	0.408823111
-3.07E-07	0.471850013	-1.87E-07	0.408822639
-2.22E-07	0.471848504	-1.45E-07	0.408821837
2.80E-07	0.471848057	1.91E-07	0.408821349
2.43E-07	0.471846554	1.68E-07	0.408820488
-3.07E-07	0.471846059	-2.26E-07	0.408819892
-3.06E-07	0.471844287	-2.03E-07	0.408818862
3.63E-07	0.471843816	2.61E-07	0.408818213
4.44E-08	0.471842981	1.77E-07	0.408817147
-2.23E-08	0.471842787	-2.24E-07	0.408816604
-5.40E-08	0.471842687	-1.91E-07	0.408815605
-1.25E-07	0.471842461	2.43E-07	0.408815012
1.72E-07	0.471842122	2.39E-07	0.40881386
1.41E-07	0.471841225	-3.10E-07	0.408813081
-1.87E-07	0.471840881	-2.81E-07	0.408811662
-1.79E-07	0.471839825	3.47E-07	0.408810859
2.25E-07	0.471839467	3.21E-07	0.408809258
1.95E-07	0.47183826	-3.96E-07	0.408808345
-2.47E-07	0.471837863	-1.92E-07	0.408806896
-2.46E-07	0.471836438	2.43E-07	0.408806309
3.17E-07	0.471835901	2.42E-07	0.408805153
2.11E-07	0.471834403	-3.11E-07	0.408804379
-2.68E-07	0.471833966	-2.20E-07	0.40880309
-2.27E-07	0.471832546	2.77E-07	0.408802422
2.89E-07	0.471832067	2.39E-07	0.408801181
2.84E-07	0.471830412	-3.03E-07	0.408800448
-3.40E-07	0.47182995	-3.00E-07	0.408799008
-9.19E-09	0.47182903	3.58E-07	0.408798235
1.37E-08	0.471828999	2.84E-08	0.408797373
7.18E-09	0.471828941	-1.42E-08	0.408797265
1.78E-08	0.471828907	-3.49E-08	0.40879722
-2.63E-08	0.471828849	-8.31E-08	0.408797116
-1.43E-08	0.471828735	1.17E-07	0.408796791
2.11E-08	0.471828689	8.31E-08	0.408796305
1.15E-08	0.471828597	-1.15E-07	0.408795991
2.83E-08	0.471828544	-8.97E-08	0.408795496
-4.13E-08	0.471828454	-1.96E-07	0.408795266
-2.41E-08	0.47182827	2.56E-07	0.40879462
-5.81E-08	0.471828162	2.56E-07	0.408793399
8.32E-08	0.471827987	-3.13E-07	0.408792683
5.43E-08	0.471827597	-2.96E-07	0.408791224
-7.70E-08	0.471827438	3.62E-07	0.408790403
3.88E-08	0.471827096	1.08E-07	0.408789223
-5.62E-08	0.471826976	-1.51E-07	0.408788808
-3.31E-08	0.471826724	-1.14E-07	0.408788166
-7.86E-08	0.47182658	1.56E-07	0.40878775
-1.76E-07	0.471826273	1.33E-07	0.408787055
2.33E-07	0.471825847	-1.75E-07	0.408786612
2.24E-07	0.471824528	-1.33E-07	0.408785868
-2.81E-07	0.471824084	1.76E-07	0.408785414
-2.47E-07	0.471822567	1.51E-07	0.408784627
3.10E-07	0.471822073	-2.05E-07	0.408784081
3.10E-07	0.471820279	-1.79E-07	0.408783159
-3.67E-07	0.471819813	2.33E-07	0.408782572
-6.61E-08	0.471819027	2.33E-07	0.408781461
3.34E-08	0.471818732	-2.84E-07	0.408780813
7.96E-08	0.471818586	-2.70E-07	0.408779485
1.79E-07	0.471818272	3.29E-07	0.40877874
-2.38E-07	0.471817833	9.01E-08	0.408777684
-2.25E-07	0.471816496	-1.26E-07	0.408777337
2.84E-07	0.471816037	-9.28E-08	0.408776806
2.44E-07	0.47181452	1.28E-07	0.408776462
-3.10E-07	0.471814014	-6.56E-08	0.408775941
-3.07E-07	0.471812231	9.27E-08	0.408775683
3.66E-07	0.471811747	6.02E-08	0.408775311
2.28E-08	0.471810849	1.38E-07	0.408775143
-1.14E-08	0.471810752	-1.80E-07	0.408774687
-2.81E-08	0.471810699	-1.38E-07	0.408773918
-6.76E-08	0.471810574	1.83E-07	0.408773448
9.66E-08	0.471810371	1.58E-07	0.408772629
6.41E-08	0.471809916	-2.14E-07	0.408772061
-9.05E-08	0.471809729	-1.89E-07	0.408771093
-6.40E-08	0.47180929	2.45E-07	0.40877048
-1.45E-07	0.471809032	2.13E-07	0.40876938
1.95E-07	0.471808665	-2.63E-07	0.408768766
1.78E-07	0.471807591	-2.41E-07	0.408767555
-2.28E-07	0.471807208	2.98E-07	0.40876686
-1.86E-07	0.471806021	1.76E-07	0.408765699
2.41E-07	0.471805609	-2.36E-07	0.408765084
2.27E-07	0.471804259	-2.21E-07	0.408763991
-2.78E-07	0.471803857	2.80E-07	0.408763312
-8.97E-08	0.471802846	2.38E-07	0.408762065
1.25E-07	0.471802597	-3.03E-07	0.408761325
9.63E-08	0.471801965	-2.98E-07	0.408759888
2.11E-07	0.471801601	3.57E-07	0.408759106
-2.76E-07	0.471801115	4.86E-10	0.40875817
-2.75E-07	0.47179952	-7.29E-10	0.408758168
3.38E-07	0.471799021	-3.65E-10	0.408758166
3.18E-07	0.47179713	-9.13E-10	0.408758164
-3.89E-07	0.471796562	1.37E-09	0.40875816
-1.43E-07	0.471795092	-6.84E-10	0.408758155
1.85E-07	0.471794771	1.03E-09	0.408758152
1.72E-07	0.47179374	5.15E-10	0.408758149
-2.29E-07	0.471793323	1.29E-09	0.408758147
-2.20E-07	0.471792028	-1.93E-09	0.408758141
2.76E-07	0.471791593	-9.70E-10	0.408758134
2.43E-07	0.471790102	-2.42E-09	0.408758131
-3.05E-07	0.471789618	3.63E-09	0.40875812
-3.05E-07	0.471787853	1.84E-09	0.408758107
3.60E-07	0.471787398	4.58E-09	0.408758101
6.87E-08	0.471786636	1.14E-08	0.408758086
4.16E-08	0.471786325	2.78E-08	0.408758051
9.78E-08	0.471786147	-4.07E-08	0.408757935
2.15E-07	0.471785777	-2.37E-08	0.408757777
-2.80E-07	0.471785284	-5.72E-08	0.408757705
-2.80E-07	0.471783665	8.19E-08	0.408757474
3.43E-07	0.471783159	5.34E-08	0.408757145
3.23E-07	0.471781239	-7.58E-08	0.408756934
-3.95E-07	0.471780663	3.82E-08	0.408756636
-1.43E-07	0.471779176	-5.53E-08	0.408756479
1.86E-07	0.471778852	-3.26E-08	0.408756264
1.72E-07	0.471777819	-7.74E-08	0.408756167
-2.29E-07	0.4717774	-1.73E-07	0.408755961
-2.20E-07	0.471776106	2.29E-07	0.408755368
2.76E-07	0.471775669	2.21E-07	0.408754292
2.41E-07	0.471774184	-2.77E-07	0.408753632
-3.04E-07	0.471773698	-2.43E-07	0.408752384
-3.04E-07	0.471771941	3.06E-07	0.408751652
3.59E-07	0.471771482	3.06E-07	0.408750193
5.95E-08	0.471770698	-3.61E-07	0.408749427
-3.00E-08	0.471770434	-6.58E-08	0.408748654
-7.18E-08	0.471770302	3.33E-08	0.408748394
-1.63E-07	0.471770015	7.92E-08	0.408748295
2.18E-07	0.471769606	1.78E-07	0.408748082
2.00E-07	0.471768401	-2.37E-07	0.408747468
-2.56E-07	0.471767975	-2.25E-07	0.408746364
1.49E-07	0.471766671	2.83E-07	0.408745683
-1.99E-07	0.471766304	2.45E-07	0.408744414
-1.67E-07	0.471765256	-3.10E-07	0.408743665
2.13E-07	0.471764898	-3.08E-07	0.408742191
2.07E-07	0.471763684	3.66E-07	0.408741401
-2.70E-07	0.471763208	3.40E-08	0.408740533
-2.70E-07	0.471761646	-1.70E-08	0.408740403
3.31E-07	0.471761158	-4.16E-08	0.40874035
3.12E-07	0.471759305	-9.83E-08	0.408740228
-3.81E-07	0.471758749	1.38E-07	0.408739849
-1.35E-07	0.471757325	1.02E-07	0.408739269
-2.80E-07	0.471756865	-1.40E-07	0.408738893
3.35E-07	0.471756415	-1.17E-07	0.408738274
3.34E-07	0.471754482	-2.48E-07	0.408737992
-3.96E-07	0.471753965	3.16E-07	0.408737221
-4.31E-08	0.471753041	1.23E-07	0.408736129
2.16E-08	0.471752853	-1.63E-07	0.408735706
5.26E-08	0.471752756	8.73E-08	0.408735007
-7.48E-08	0.4717526	-1.20E-07	0.408734681
-5.09E-08	0.471752243	-8.71E-08	0.408734178
-1.17E-07	0.471752034	1.23E-07	0.408733836
1.60E-07	0.471751726	8.63E-08	0.408733328
1.37E-07	0.471750876	-1.20E-07	0.408732999
-1.79E-07	0.471750559	-9.21E-08	0.408732486
-1.37E-07	0.471749658	-2.03E-07	0.408732248
1.81E-07	0.471749329	2.66E-07	0.408731572
1.56E-07	0.471748364	2.64E-07	0.408730308
-2.11E-07	0.47174796	-3.25E-07	0.408729556
-1.84E-07	0.471746824	-3.03E-07	0.408728053
2.40E-07	0.471746406	3.72E-07	0.408727197
2.34E-07	0.471745037	1.66E-07	0.408725866
-2.87E-07	0.471744617	-2.11E-07	0.408725349
-2.71E-07	0.471743007	-2.07E-07	0.408724349
3.31E-07	0.471742527	2.69E-07	0.408723671
1.03E-07	0.471741334	2.59E-07	0.408722407
-1.44E-07	0.471741046	-3.18E-07	0.408721678
-1.10E-07	0.471740323	-2.99E-07	0.408720201
1.49E-07	0.471740038	3.66E-07	0.408719366
1.29E-07	0.471739238	1.27E-07	0.408718136
2.69E-07	0.471738796	2.64E-07	0.40871784
-3.38E-07	0.471738258	-3.16E-07	0.408717146
-4.47E-08	0.471737231	-3.14E-07	0.40871564
-1.05E-07	0.471737041	3.74E-07	0.408714831
1.45E-07	0.471736752	3.11E-08	0.408713934
1.14E-07	0.471736012	-1.56E-08	0.408713816
-1.53E-07	0.471735723	-3.81E-08	0.408713767
8.02E-08	0.471735	-9.05E-08	0.408713654
-1.12E-07	0.471734774	1.28E-07	0.408713301
-7.70E-08	0.471734238	9.15E-08	0.40871277
-1.72E-07	0.471733937	-1.27E-07	0.408712427
2.19E-07	0.471733577	-1.00E-07	0.408711879
1.84E-07	0.471732423	-2.18E-07	0.408711626
-2.35E-07	0.471732031	2.82E-07	0.40871092
-2.28E-07	0.471730694	2.36E-07	0.408709672
2.98E-07	0.47173017	-2.94E-07	0.408708982
2.97E-07	0.47172845	-2.66E-07	0.40870764
-3.65E-07	0.471727913	3.31E-07	0.408706864
-3.44E-07	0.471725871	2.29E-07	0.408705504
4.20E-07	0.471725259	-2.80E-07	0.408704867
1.44E-07	0.471723706	-9.19E-08	0.408703936
-1.88E-07	0.471723376	1.28E-07	0.408703588
-1.70E-07	0.471722346	9.90E-08	0.40870304
2.27E-07	0.471721925	2.17E-07	0.408702786
2.13E-07	0.471720655	-2.83E-07	0.408702071
-2.70E-07	0.471720215	-2.83E-07	0.408700721
-2.29E-07	0.471718783	3.46E-07	0.408699928
2.92E-07	0.471718301	3.27E-07	0.408698316
2.87E-07	0.47171663	-3.99E-07	0.408697407
-3.44E-07	0.471716165	-1.29E-07	0.408696083
-5.74E-09	0.471715248	-2.72E-07	0.408695776
8.57E-09	0.471715228	3.28E-07	0.408695048
4.42E-09	0.471715192	3.22E-07	0.408693497
1.10E-08	0.471715171	-3.86E-07	0.408692651
-1.63E-08	0.471715135	-3.94E-09	0.408691633
-8.60E-09	0.471715065	5.90E-09	0.408691616
1.28E-08	0.471715037	3.00E-09	0.408691594
6.75E-09	0.471714982	7.48E-09	0.408691584
1.67E-08	0.47171495	1.85E-08	0.40869156
-2.46E-08	0.471714896	4.48E-08	0.408691504
-1.35E-08	0.471714789	-6.45E-08	0.408691321
-3.31E-08	0.471714727	-4.07E-08	0.408691065
4.83E-08	0.471714622	-9.61E-08	0.408690945
2.83E-08	0.471714406	1.34E-07	0.408690578
6.81E-08	0.47171428	1.01E-07	0.408690009
-9.75E-08	0.471714075	-1.38E-07	0.408689641
-6.41E-08	0.471713617	7.13E-08	0.408689072
9.08E-08	0.471713429	-1.00E-07	0.408688795
6.34E-08	0.471712991	-6.65E-08	0.408688389
1.45E-07	0.471712734	-1.51E-07	0.408688207
-1.95E-07	0.471712364	1.95E-07	0.408687719
-1.74E-07	0.4717113	1.55E-07	0.408686874
2.25E-07	0.471710915	-2.02E-07	0.408686361
1.80E-07	0.471709756	-1.84E-07	0.408685435
-2.34E-07	0.471709346	2.46E-07	0.408684795
-2.15E-07	0.471708052	2.30E-07	0.408683655
2.66E-07	0.47170765	-2.92E-07	0.408682948
1.52E-07	0.471706474	-8.48E-08	0.408682001
-2.03E-07	0.471706096	-1.87E-07	0.408681781
-1.88E-07	0.471704968	2.45E-07	0.408681155
2.40E-07	0.471704573	2.43E-07	0.408679988
2.01E-07	0.47170331	-3.00E-07	0.408679291
-2.57E-07	0.471702879	-2.78E-07	0.408677906
-2.50E-07	0.471701416	3.42E-07	0.408677114
3.01E-07	0.471700999	1.72E-07	0.408675847
3.12E-08	0.471700112	-2.33E-07	0.408675231
-4.55E-08	0.471700014	-2.08E-07	0.408674174
-2.70E-08	0.471699809	2.68E-07	0.408673505
-6.48E-08	0.471699689	1.99E-07	0.408672374
9.23E-08	0.471699497	-2.50E-07	0.408671776
6.24E-08	0.471699058	-2.19E-07	0.40867065
-8.77E-08	0.471698879	2.75E-07	0.408669989
4.44E-08	0.471698485	2.75E-07	0.408668675
-6.38E-08	0.47169835	-3.53E-07	0.4086678
-3.86E-08	0.471698061	-2.15E-07	0.408666412
-9.09E-08	0.471697896	2.75E-07	0.408665737
-1.99E-07	0.471697552	1.37E-07	0.408664724
2.60E-07	0.471697094	2.84E-07	0.408664406
2.60E-07	0.47169559	-3.57E-07	0.408663553
-3.19E-07	0.471695119	-4.43E-08	0.408662525
-3.00E-07	0.471693336	-1.04E-07	0.408662396
3.67E-07	0.4716928	1.45E-07	0.408662
1.31E-07	0.471691424	1.11E-07	0.408661382
2.73E-07	0.471690977	-1.51E-07	0.408660983
-3.26E-07	0.471690541	-1.32E-07	0.408660305
-3.25E-07	0.471688661	-2.73E-07	0.40866
3.85E-07	0.471688161	3.43E-07	0.408659183
4.77E-08	0.471687277	3.35E-08	0.408658214
-2.40E-08	0.471687069	7.97E-08	0.408658115
-5.80E-08	0.471686961	-1.12E-07	0.408657804
8.19E-08	0.471686792	-8.03E-08	0.408657337
-4.14E-08	0.471686427	1.11E-07	0.408657035
5.97E-08	0.4716863	-5.68E-08	0.408656585
3.56E-08	0.471686031	8.08E-08	0.408656359
8.43E-08	0.471685877	5.12E-08	0.408656037
1.87E-07	0.471685553	1.18E-07	0.408655893
-2.46E-07	0.471685112	2.52E-07	0.408655606
-2.42E-07	0.471683705	-3.21E-07	0.40865482
3.00E-07	0.471683247	-1.37E-07	0.408653685
2.73E-07	0.471681598	1.81E-07	0.408653221
-3.39E-07	0.471681082	-9.79E-08	0.40865244
-2.16E-07	0.471679512	1.34E-07	0.408652079
2.66E-07	0.471679114	9.97E-08	0.408651512
1.30E-07	0.471678005	2.15E-07	0.408651264
-1.76E-07	0.471677669	-2.65E-07	0.408650651
-1.56E-07	0.471676715	-2.47E-07	0.408649427
2.02E-07	0.471676367	3.03E-07	0.408648729
1.59E-07	0.471675335	1.34E-07	0.408647648
-2.08E-07	0.471674966	-1.83E-07	0.40864716
-1.88E-07	0.471673826	-1.56E-07	0.408646346
2.52E-07	0.471673358	2.04E-07	0.408645826
2.34E-07	0.471671959	-1.12E-07	0.408644936
-2.97E-07	0.47167147	1.53E-07	0.408644527
-1.08E-07	0.471670351	1.16E-07	0.408643878
-2.32E-07	0.471669957	2.47E-07	0.408643594
2.99E-07	0.471669446	-3.02E-07	0.408642908
2.10E-07	0.471667998	-2.89E-07	0.408641496
-2.65E-07	0.471667571	3.51E-07	0.408640705
-2.28E-07	0.471666156	8.00E-08	0.408639615
2.89E-07	0.471665684	-1.13E-07	0.408639301
2.87E-07	0.471664022	-7.91E-08	0.408638834
-3.41E-07	0.47166357	1.10E-07	0.408638533
-2.35E-08	0.471662738	8.41E-08	0.408638063
1.18E-08	0.471662638	1.85E-07	0.408637844
2.89E-08	0.471662583	-2.43E-07	0.408637224
6.93E-08	0.471662456	-2.41E-07	0.408636068
-9.85E-08	0.47166225	2.98E-07	0.408635377
-6.70E-08	0.47166178	2.76E-07	0.408634004
