 Sw H + Iono O	South to North 	T = 12:00:00	
Nightside		Dayside	
X[R]	Z[R]	X[R]	Z[R]
2.78E-07	0.465505344	3.66E-08	0.42397739
2.76E-07	0.465503772	-5.34E-08	0.423977246
-3.56E-07	0.465503134	-3.14E-08	0.423977031
-2.72E-07	0.465501367	4.57E-08	0.423976909
3.41E-07	0.465500802	2.74E-08	0.423976723
2.78E-08	0.465499824	6.57E-08	0.423976631
6.66E-08	0.465499705	-9.32E-08	0.423976388
-9.47E-08	0.465499501	-6.42E-08	0.42397599
-6.45E-08	0.465499056	-1.47E-07	0.423975791
9.05E-08	0.465498865	2.00E-07	0.423975297
-4.59E-08	0.465498463	1.75E-07	0.423974355
6.59E-08	0.465498319	-2.27E-07	0.423973827
4.01E-08	0.465498024	-2.19E-07	0.423972707
9.42E-08	0.465497858	2.69E-07	0.423972145
2.06E-07	0.465497517	2.53E-07	0.423970835
-2.68E-07	0.465497029	-3.09E-07	0.423970191
-2.68E-07	0.465495509	-1.05E-07	0.423969131
3.27E-07	0.465495006	1.45E-07	0.423968762
3.11E-07	0.465493197	1.14E-07	0.423968109
-3.79E-07	0.465492622	-1.53E-07	0.423967733
-1.01E-07	0.465491321	8.03E-08	0.423967071
-2.18E-07	0.465490963	-1.12E-07	0.423966784
2.67E-07	0.465490546	-7.72E-08	0.423966306
2.51E-07	0.465489077	-1.72E-07	0.423966078
-3.07E-07	0.465488602	2.19E-07	0.423965586
-1.13E-07	0.46548745	1.84E-07	0.423964571
1.56E-07	0.46548713	-2.35E-07	0.423964038
1.26E-07	0.465486336	-2.29E-07	0.423962871
-1.68E-07	0.465486011	2.99E-07	0.423962171
8.90E-08	0.465485217	2.99E-07	0.423960671
-1.23E-07	0.465484963	-3.66E-07	0.423959907
-8.75E-08	0.465484372	-3.46E-07	0.423958118
-1.93E-07	0.465484049	4.22E-07	0.423957242
2.42E-07	0.465483645	1.31E-07	0.423955821
2.12E-07	0.465482361	-1.73E-07	0.423955411
-2.67E-07	0.465481913	-1.52E-07	0.423954594
-2.67E-07	0.465480397	2.05E-07	0.423954091
3.43E-07	0.465479792	1.84E-07	0.423953113
2.02E-07	0.465478275	-2.37E-07	0.42395257
-2.60E-07	0.465477818	1.35E-07	0.423951479
-1.45E-07	0.465476694	-1.82E-07	0.423951035
-2.97E-07	0.465476228	-1.48E-07	0.423950205
3.70E-07	0.465475628	1.91E-07	0.423949763
1.05E-08	0.465474688	1.79E-07	0.423948833
5.48E-09	0.465474643	-2.37E-07	0.423948266
-8.18E-09	0.465474625	-2.30E-07	0.423947093
-4.20E-09	0.46547459	2.87E-07	0.423946469
-1.05E-08	0.465474571	2.57E-07	0.423945101
1.56E-08	0.465474535	-3.21E-07	0.423944404
-7.78E-09	0.46547447	-2.71E-07	0.423942913
1.16E-08	0.465474443	3.25E-07	0.423942266
6.07E-09	0.465474394	3.32E-09	0.423941407
1.50E-08	0.465474367	-4.97E-09	0.423941393
-2.22E-08	0.465474316	-2.53E-09	0.423941374
-1.20E-08	0.465474221	-6.31E-09	0.423941365
-2.96E-08	0.465474167	9.41E-09	0.423941339
4.34E-08	0.46547407	4.86E-09	0.423941303
2.48E-08	0.46547388	1.21E-08	0.423941286
-3.63E-08	0.465473799	-1.79E-08	0.423941237
-2.11E-08	0.46547364	8.98E-09	0.423941167
-5.09E-08	0.465473548	-1.33E-08	0.42394113
7.30E-08	0.465473389	-7.04E-09	0.423941079
4.74E-08	0.465473053	-1.74E-08	0.423941054
1.11E-07	0.465472858	2.57E-08	0.423940984
-1.53E-07	0.465472543	1.41E-08	0.423940883
-1.21E-07	0.46547177	3.45E-08	0.423940834
1.63E-07	0.465471452	-5.04E-08	0.423940698
-8.56E-08	0.465470689	-2.94E-08	0.423940496
1.19E-07	0.465470441	4.28E-08	0.423940381
8.29E-08	0.465469875	2.55E-08	0.423940207
1.84E-07	0.465469565	6.12E-08	0.423940122
-2.33E-07	0.465469167	-8.71E-08	0.423939893
-1.99E-07	0.465467947	-5.90E-08	0.423939524
2.53E-07	0.465467511	-1.36E-07	0.423939339
2.49E-07	0.465466085	1.86E-07	0.423938876
-3.23E-07	0.4654655	1.58E-07	0.423938012
-2.87E-07	0.465463776	-2.07E-07	0.423937522
3.54E-07	0.465463213	1.13E-07	0.423936593
3.26E-07	0.465461287	-1.55E-07	0.423936207
-4.02E-07	0.465460649	-1.17E-07	0.423935522
-2.18E-07	0.46545893	-2.50E-07	0.423935203
2.72E-07	0.46545848	3.06E-07	0.423934567
2.43E-07	0.465457022	2.91E-07	0.423933069
-3.15E-07	0.465456457	-3.54E-07	0.423932339
-2.50E-07	0.465454868	-9.38E-08	0.423931188
3.12E-07	0.465454356	1.32E-07	0.423930848
2.79E-07	0.465452686	9.59E-08	0.423930273
-3.48E-07	0.465452114	-1.32E-07	0.42392994
-2.98E-07	0.465450291	-1.07E-07	0.423929337
3.56E-07	0.465449781	-2.30E-07	0.423929041
1.75E-09	0.465448852	2.96E-07	0.423928364
-8.75E-10	0.465448845	1.86E-07	0.423927143
-2.18E-09	0.465448841	-2.37E-07	0.423926607
-5.44E-09	0.465448831	-1.97E-07	0.423925512
8.13E-09	0.465448812	2.53E-07	0.423924934
-4.07E-09	0.465448778	2.44E-07	0.423923685
6.07E-09	0.465448764	-2.96E-07	0.423923083
3.11E-09	0.465448739	-4.83E-08	0.423922194
7.75E-09	0.465448725	6.94E-08	0.42392201
-1.15E-08	0.465448698	4.48E-08	0.423921721
-6.02E-09	0.46544865	1.05E-07	0.423921577
-1.49E-08	0.465448622	-1.45E-07	0.423921207
2.21E-08	0.465448572	-1.14E-07	0.423920554
1.19E-08	0.465448478	1.53E-07	0.423920177
2.92E-08	0.465448425	-8.04E-08	0.423919514
6.96E-08	0.465448301	1.12E-07	0.423919227
1.56E-07	0.465448036	7.73E-08	0.423918748
-2.08E-07	0.465447638	1.73E-07	0.423918519
-1.98E-07	0.46544649	-2.19E-07	0.423918027
2.49E-07	0.465446071	-1.84E-07	0.42391701
2.16E-07	0.46544476	2.36E-07	0.423916476
-2.72E-07	0.465444297	2.30E-07	0.423915307
-2.71E-07	0.465442753	-2.99E-07	0.423914606
3.50E-07	0.465442129	-2.99E-07	0.423913105
2.46E-07	0.465440462	3.67E-07	0.423912338
-3.10E-07	0.465439938	3.47E-07	0.423910548
-6.76E-08	0.465438919	-4.23E-07	0.42390967
-1.53E-07	0.465438658	-1.32E-07	0.423908246
2.05E-07	0.465438259	1.74E-07	0.423907832
1.89E-07	0.465437143	1.53E-07	0.423907009
-2.41E-07	0.465436724	-2.07E-07	0.423906502
-2.00E-07	0.465435479	-1.86E-07	0.423905514
2.57E-07	0.465435025	2.40E-07	0.423904966
2.48E-07	0.465433592	-1.37E-07	0.423903862
-3.00E-07	0.465433145	1.84E-07	0.423903413
-5.19E-08	0.465432202	1.50E-07	0.423902571
7.43E-08	0.46543204	-1.94E-07	0.423902123
4.86E-08	0.465431697	-1.83E-07	0.423901176
1.13E-07	0.465431499	2.42E-07	0.4239006
-1.56E-07	0.465431178	2.36E-07	0.423899402
-1.25E-07	0.465430386	-2.94E-07	0.423898768
1.67E-07	0.465430061	-2.65E-07	0.423897364
-8.85E-08	0.465429273	3.29E-07	0.423896653
1.23E-07	0.465429018	2.50E-07	0.423895192
8.65E-08	0.465428432	-3.02E-07	0.423894575
1.91E-07	0.465428111	-5.26E-08	0.423893658
-2.41E-07	0.465427707	7.53E-08	0.423893459
-2.09E-07	0.465426436	4.93E-08	0.423893144
2.64E-07	0.465425989	1.15E-07	0.423892986
2.63E-07	0.465424492	-1.59E-07	0.423892585
-3.39E-07	0.465423889	-1.27E-07	0.423891864
-2.30E-07	0.465422299	1.70E-07	0.42389145
2.91E-07	0.465421802	-9.00E-08	0.423890708
8.16E-08	0.465420791	1.25E-07	0.42389039
1.81E-07	0.465420488	8.82E-08	0.423889851
-2.38E-07	0.465420044	1.95E-07	0.423889595
-2.34E-07	0.465418704	-2.45E-07	0.423889056
2.90E-07	0.465418239	-2.13E-07	0.423887903
2.65E-07	0.465416667	2.69E-07	0.423887307
-3.28E-07	0.465416142	2.69E-07	0.423885958
-2.00E-07	0.465414669	-3.46E-07	0.423885166
2.67E-07	0.465414157	-2.21E-07	0.423883731
2.53E-07	0.465412683	2.82E-07	0.423883097
-3.19E-07	0.465412144	1.09E-07	0.423882097
-6.81E-08	0.4654111	2.34E-07	0.423881798
-1.54E-07	0.465410836	-3.00E-07	0.423881114
2.07E-07	0.465410431	-1.65E-07	0.423879934
1.90E-07	0.465409307	2.13E-07	0.423879444
-2.43E-07	0.465408882	1.70E-07	0.423878479
-2.00E-07	0.465407634	-2.22E-07	0.423877961
2.58E-07	0.465407175	-2.03E-07	0.423876894
2.46E-07	0.465405748	2.71E-07	0.423876239
-2.99E-07	0.465405296	2.57E-07	0.423874914
-7.39E-08	0.465404288	-3.24E-07	0.423874197
1.04E-07	0.465404066	-6.38E-08	0.423873196
7.44E-08	0.465403566	-1.45E-07	0.423873
1.68E-07	0.465403278	1.97E-07	0.423872516
-2.26E-07	0.465402839	1.75E-07	0.423871581
-2.08E-07	0.465401611	-2.26E-07	0.42387106
2.66E-07	0.46540115	-1.81E-07	0.423870034
1.12E-07	0.465400111	2.35E-07	0.423869483
2.38E-07	0.465399726	2.16E-07	0.42386835
-3.03E-07	0.465399203	-2.67E-07	0.423867781
-1.17E-07	0.465398053	-1.58E-07	0.423866705
-2.50E-07	0.465397644	2.11E-07	0.423866193
3.21E-07	0.465397079	1.98E-07	0.423865167
1.80E-07	0.465395689	-2.51E-07	0.423864607
-2.31E-07	0.465395277	-2.13E-07	0.42386344
-1.86E-07	0.465394102	2.71E-07	0.423862829
2.42E-07	0.465393662	2.67E-07	0.423861478
2.23E-07	0.465392345	-3.20E-07	0.423860842
-2.75E-07	0.465391911	-8.59E-10	0.423860008
-1.40E-07	0.46539076	4.30E-10	0.423860004
1.90E-07	0.465390387	1.07E-09	0.423860003
1.70E-07	0.465389371	2.68E-09	0.423859999
-2.19E-07	0.465388981	-4.01E-09	0.423859988
-1.76E-07	0.46538787	-2.03E-09	0.423859972
2.28E-07	0.465387454	-5.07E-09	0.423859965
2.11E-07	0.465386211	7.57E-09	0.423859944
-2.60E-07	0.4653858	-3.79E-09	0.423859915
-1.37E-07	0.465384701	5.66E-09	0.4238599
1.84E-07	0.465384339	2.90E-09	0.423859878
1.67E-07	0.465383346	7.21E-09	0.423859868
-2.14E-07	0.465382967	-1.07E-08	0.423859838
-1.74E-07	0.465381874	-5.58E-09	0.423859797
2.25E-07	0.465381468	-1.38E-08	0.423859777
2.11E-07	0.465380231	2.05E-08	0.423859721
-2.79E-07	0.465379703	1.10E-08	0.423859641
-2.71E-07	0.465378141	2.70E-08	0.423859602
3.39E-07	0.465377586	6.46E-08	0.423859512
8.56E-09	0.465376674	1.46E-07	0.423859316
2.11E-08	0.465376635	-1.96E-07	0.423858839
-3.11E-08	0.465376565	-1.81E-07	0.423857893
-1.74E-08	0.465376431	2.31E-07	0.423857373
-4.23E-08	0.465376354	1.93E-07	0.423856307
6.15E-08	0.465376218	-2.47E-07	0.423855745
3.72E-08	0.465375943	-2.39E-07	0.423854526
-5.37E-08	0.465375824	3.12E-07	0.423853792
-3.35E-08	0.465375581	3.11E-07	0.423852229
-7.92E-08	0.465375441	-3.82E-07	0.423851424
1.11E-07	0.465375207	-3.58E-07	0.423849565
8.18E-08	0.465374666	4.39E-07	0.423848646
1.83E-07	0.465374356	1.74E-07	0.42384708
-2.43E-07	0.465373893	-2.25E-07	0.423846563
-2.33E-07	0.465372544	-2.14E-07	0.423845463
2.92E-07	0.465372057	2.81E-07	0.423844795
2.56E-07	0.465370507	2.77E-07	0.423843393
-3.23E-07	0.465369966	-3.44E-07	0.423842658
-3.22E-07	0.465368135	-3.14E-07	0.423841006
3.81E-07	0.465367615	3.89E-07	0.423840175
6.42E-08	0.465366786	2.34E-07	0.423838596
-3.24E-08	0.465366504	-2.90E-07	0.423837976
-7.75E-08	0.465366366	-1.80E-07	0.423836784
1.07E-07	0.465366145	2.40E-07	0.423836206
-5.48E-08	0.465365661	2.28E-07	0.42383503
7.80E-08	0.465365493	-2.88E-07	0.423834395
4.94E-08	0.465365138	-2.49E-07	0.423833044
1.14E-07	0.465364939	3.15E-07	0.423832344
2.43E-07	0.465364545	3.14E-07	0.423830766
-3.10E-07	0.465364007	-3.73E-07	0.423830041
-1.35E-07	0.465362783	-4.33E-08	0.423829178
1.78E-07	0.46536245	2.17E-08	0.423829006
1.33E-07	0.465361576	5.27E-08	0.423828932
-1.78E-07	0.465361235	1.23E-07	0.423828764
-1.49E-07	0.465360314	-1.70E-07	0.423828335
2.03E-07	0.465359904	-1.36E-07	0.423827565
1.72E-07	0.465358847	1.82E-07	0.423827123
-2.26E-07	0.465358424	1.69E-07	0.423826241
-2.23E-07	0.465357152	-2.15E-07	0.423825759
2.76E-07	0.465356709	-1.81E-07	0.423824761
2.52E-07	0.465355216	2.32E-07	0.423824237
-3.12E-07	0.465354717	2.26E-07	0.42382309
-1.92E-07	0.465353314	-2.94E-07	0.423822401
2.55E-07	0.465352824	-2.94E-07	0.423820926
2.42E-07	0.465351414	3.60E-07	0.423820174
-3.06E-07	0.465350898	3.41E-07	0.423818414
-6.04E-08	0.465349914	-4.16E-07	0.423817552
-1.38E-07	0.465349677	-1.24E-07	0.423816168
1.86E-07	0.46534931	1.63E-07	0.423815777
1.66E-07	0.465348314	1.41E-07	0.423815011
-2.14E-07	0.465347931	-1.91E-07	0.423814537
-1.72E-07	0.465346845	-1.69E-07	0.423813632
2.23E-07	0.465346437	2.19E-07	0.423813124
2.05E-07	0.465345225	-1.23E-07	0.423812127
-2.53E-07	0.465344821	1.66E-07	0.423811719
-1.44E-07	0.465343716	1.31E-07	0.423810971
1.93E-07	0.465343341	2.74E-07	0.423810628
1.79E-07	0.465342286	-3.29E-07	0.423809968
-2.28E-07	0.465341891	-3.26E-07	0.423808326
-1.91E-07	0.465340708	3.89E-07	0.423807559
2.45E-07	0.465340278	1.85E-08	0.423806591
2.38E-07	0.465338909	-9.27E-09	0.423806519
-3.10E-07	0.465338339	-2.29E-08	0.423806486
-3.10E-07	0.465336577	3.35E-08	0.423806396
3.80E-07	0.465335985	1.93E-08	0.423806262
3.58E-07	0.465333894	4.68E-08	0.423806196
-4.38E-07	0.465333219	-6.72E-08	0.423806018
-1.53E-07	0.465331606	-4.31E-08	0.423805739
1.99E-07	0.465331241	-1.01E-07	0.423805599
1.82E-07	0.465330161	1.40E-07	0.423805241
-2.43E-07	0.465329693	1.08E-07	0.423804613
-2.30E-07	0.465328354	-1.47E-07	0.42380425
2.90E-07	0.465327862	7.65E-08	0.42380362
2.49E-07	0.46532634	-1.07E-07	0.423803344
-3.16E-07	0.465325799	-7.27E-08	0.42380289
-3.13E-07	0.465324014	-1.63E-07	0.423802672
3.73E-07	0.465323488	2.09E-07	0.423802198
2.20E-08	0.465322569	1.72E-07	0.423801238
-1.10E-08	0.465322476	-2.22E-07	0.423800728
-2.72E-08	0.465322426	-2.11E-07	0.423799642
-6.55E-08	0.465322309	2.78E-07	0.423798983
9.38E-08	0.465322105	2.74E-07	0.4237976
6.14E-08	0.465321672	-3.39E-07	0.423796875
-8.70E-08	0.465321485	-3.10E-07	0.423795245
-6.04E-08	0.465321072	3.83E-07	0.423794425
-1.38E-07	0.465320835	2.34E-07	0.423792861
1.87E-07	0.465320465	-2.90E-07	0.423792243
1.65E-07	0.46531947	-1.71E-07	0.423791076
-2.14E-07	0.465319084	2.28E-07	0.423790523
-1.69E-07	0.465318005	2.14E-07	0.423789415
2.21E-07	0.465317597	-2.71E-07	0.42378881
2.00E-07	0.465316406	-2.30E-07	0.42378755
-2.49E-07	0.465316002	2.93E-07	0.42378689
-1.79E-07	0.465314804	2.88E-07	0.423785435
2.35E-07	0.465314363	-3.45E-07	0.423784748
2.32E-07	0.465313037	-3.53E-09	0.423783837
-2.87E-07	0.465312576	5.28E-09	0.423783823
-2.63E-07	0.465311019	2.69E-09	0.423783803
3.25E-07	0.465310498	6.70E-09	0.423783793
1.99E-07	0.465309039	-1.00E-08	0.423783765
-2.65E-07	0.465308531	-5.16E-09	0.423783727
-2.51E-07	0.465307071	7.70E-09	0.423783706
3.16E-07	0.465306536	3.98E-09	0.423783676
6.71E-08	0.465305503	9.88E-09	0.423783662
1.52E-07	0.465305242	-1.47E-08	0.423783622
-2.05E-07	0.465304843	-7.76E-09	0.423783565
-1.87E-07	0.465303736	-1.92E-08	0.423783537
2.39E-07	0.465303316	2.83E-08	0.42378346
1.97E-07	0.465302088	1.55E-08	0.423783349
-2.54E-07	0.465301636	3.81E-08	0.423783295
-2.41E-07	0.465300235	-5.56E-08	0.423783145
2.93E-07	0.465299788	-3.26E-08	0.423782921
7.90E-08	0.465298779	4.75E-08	0.423782794
-1.11E-07	0.465298545	2.85E-08	0.423782602
-8.11E-08	0.465298006	6.82E-08	0.423782506
-1.82E-07	0.465297697	-9.68E-08	0.423782253
2.42E-07	0.465297234	-6.65E-08	0.423781841
2.30E-07	0.465295896	9.31E-08	0.423781601
-2.90E-07	0.465295408	-4.73E-08	0.423781217
-2.52E-07	0.465293878	6.77E-08	0.423781038
3.18E-07	0.465293338	4.15E-08	0.423780761
3.17E-07	0.465291536	9.73E-08	0.423780628
-3.76E-07	0.465291015	2.11E-07	0.423780354
-4.49E-08	0.465290148	-2.74E-07	0.423779718
2.25E-08	0.465289954	-2.39E-07	0.423778428
5.46E-08	0.465289856	2.96E-07	0.423777795
1.27E-07	0.465289634	2.72E-07	0.423776368
-1.75E-07	0.465289276	-3.36E-07	0.423775652
-1.42E-07	0.465288384	-1.94E-07	0.423774308
1.89E-07	0.46528802	2.41E-07	0.423773787
1.78E-07	0.46528698	1.73E-07	0.42377274
-2.25E-07	0.465286597	-2.28E-07	0.423772198
-1.93E-07	0.465285416	-2.25E-07	0.423771062
2.45E-07	0.465284995	2.79E-07	0.423770466
2.42E-07	0.465283611	2.54E-07	0.423769127
-3.14E-07	0.465283045	-3.15E-07	0.423768453
-2.59E-07	0.46528143	-1.94E-07	0.423767163
3.23E-07	0.465280906	2.58E-07	0.423766539
2.91E-07	0.46527917	2.45E-07	0.423765275
-3.62E-07	0.465278581	-3.09E-07	0.42376459
-2.66E-07	0.465276819	-5.99E-08	0.423763637
3.23E-07	0.465276332	-1.37E-07	0.423763453
7.38E-08	0.465275261	1.85E-07	0.423762996
-1.04E-07	0.465275038	1.64E-07	0.423762119
-7.30E-08	0.465274541	-2.12E-07	0.423761627
1.02E-07	0.465274329	-1.68E-07	0.423760668
-5.18E-08	0.465273873	2.20E-07	0.423760152
7.40E-08	0.465273713	2.00E-07	0.423759097
4.60E-08	0.465273378	-2.48E-07	0.423758565
1.07E-07	0.465273191	-1.67E-07	0.423757515
2.31E-07	0.465272813	2.21E-07	0.423756987
-2.97E-07	0.465272286	2.15E-07	0.423755894
-1.95E-07	0.465270911	-2.68E-07	0.423755311
2.48E-07	0.465270484	-2.39E-07	0.423754036
2.09E-07	0.465269194	2.99E-07	0.423753385
-2.67E-07	0.465268728	2.52E-07	0.423751999
-2.61E-07	0.46526723	-3.27E-07	0.423751236
3.14E-07	0.465266773	-3.10E-07	0.423749637
1.74E-08	0.465265899	3.81E-07	0.423748835
-2.57E-08	0.46526584	3.57E-07	0.423746982
-1.42E-08	0.46526573	-4.38E-07	0.423746066
-3.46E-08	0.465265667	-1.65E-07	0.423744524
5.05E-08	0.465265554	2.14E-07	0.423744028
2.99E-08	0.465265331	2.01E-07	0.423742987
7.18E-08	0.465265202	-2.66E-07	0.423742351
-1.02E-07	0.465264981	-2.58E-07	0.423741038
-6.86E-08	0.465264503	3.22E-07	0.423740338
9.66E-08	0.465264298	2.88E-07	0.423738805
6.92E-08	0.465263833	-3.59E-07	0.423738023
1.56E-07	0.465263566	-3.02E-07	0.423736358
-2.09E-07	0.46526316	3.62E-07	0.423735635
-1.94E-07	0.465262017	6.99E-09	0.423734671
2.47E-07	0.46526159	-1.04E-08	0.423734642
2.07E-07	0.465260309	-5.40E-09	0.423734602
-2.65E-07	0.465259844	-1.34E-08	0.423734583
-2.57E-07	0.465258363	1.99E-08	0.423734528
3.10E-07	0.465257906	-9.95E-09	0.423734451
3.41E-08	0.46525699	1.48E-08	0.42373441
-4.96E-08	0.465256879	7.84E-09	0.423734353
-2.98E-08	0.465256658	1.94E-08	0.423734325
-7.13E-08	0.465256531	-2.86E-08	0.423734247
1.01E-07	0.465256314	-1.58E-08	0.423734135
6.96E-08	0.465255836	-3.86E-08	0.42373408
-9.73E-08	0.465255631	5.62E-08	0.423733929
4.94E-08	0.465255198	3.34E-08	0.423733702
-7.08E-08	0.465255043	-4.85E-08	0.423733572
-4.34E-08	0.465254725	-2.95E-08	0.423733374
-1.02E-07	0.465254547	-7.04E-08	0.423733277
-2.21E-07	0.465254182	9.94E-08	0.423733018
2.86E-07	0.465253663	7.03E-08	0.423732589
2.52E-07	0.465252143	1.60E-07	0.423732375
-3.11E-07	0.465251646	-2.15E-07	0.423731849
-2.86E-07	0.465249957	-1.95E-07	0.423730819
3.53E-07	0.465249395	2.50E-07	0.423730249
1.99E-07	0.46524786	-1.44E-07	0.423729092
-2.49E-07	0.465247454	1.93E-07	0.423728622
-1.93E-07	0.465246213	1.60E-07	0.423727734
2.52E-07	0.465245747	-2.05E-07	0.423727263
2.52E-07	0.465244317	-1.96E-07	0.423726255
-3.09E-07	0.465243833	2.58E-07	0.423725644
-2.89E-07	0.465242138	2.55E-07	0.423724358
3.55E-07	0.465241587	-3.15E-07	0.423723685
1.41E-07	0.465240227	-2.90E-07	0.423722165
-1.93E-07	0.465239834	3.58E-07	0.423721403
-1.60E-07	0.465238839	1.96E-07	0.423719997
2.12E-07	0.465238437	-2.44E-07	0.423719464
2.04E-07	0.465237259	-2.12E-07	0.423718316
-2.55E-07	0.465236836	2.75E-07	0.423717678
-2.26E-07	0.465235477	2.39E-07	0.423716386
2.83E-07	0.465235005	-2.96E-07	0.423715753
2.77E-07	0.465233418	-2.71E-07	0.423714329
-3.55E-07	0.465232791	3.35E-07	0.423713614
-2.10E-07	0.46523122	1.98E-07	0.423712262
2.69E-07	0.465230746	-2.46E-07	0.423711734
1.50E-07	0.465229582	-1.63E-07	0.4237107
-1.94E-07	0.465229236	2.16E-07	0.423710182
-1.56E-07	0.465228254	2.09E-07	0.423709117
2.02E-07	0.465227885	-2.61E-07	0.423708547
1.87E-07	0.465226784	-2.32E-07	0.423707308
-2.48E-07	0.46522631	2.90E-07	0.423706673
-2.37E-07	0.465224934	2.64E-07	0.42370528
2.98E-07	0.465224434	-3.41E-07	0.423704493
2.60E-07	0.465222858	-2.56E-07	0.423702986
-3.28E-07	0.465222304	3.22E-07	0.42370228
-3.28E-07	0.465220443	3.50E-08	0.423701355
3.88E-07	0.465219909	8.28E-08	0.42370124
5.65E-08	0.465219042	-1.16E-07	0.423700941
-2.84E-08	0.465218796	-8.55E-08	0.423700432
-6.84E-08	0.465218674	-1.91E-07	0.423700179
9.57E-08	0.465218473	2.54E-07	0.423699569
-4.86E-08	0.465218046	2.44E-07	0.423698321
6.96E-08	0.465217894	-3.06E-07	0.423697651
4.28E-08	0.465217581	-2.68E-07	0.423696208
1.00E-07	0.465217406	3.38E-07	0.423695464
2.17E-07	0.465217047	3.37E-07	0.423693772
-2.81E-07	0.465216538	-3.99E-07	0.423693005
-2.39E-07	0.465215069	-7.08E-08	0.423692147
2.97E-07	0.46521459	3.57E-08	0.423691859
2.70E-07	0.465212985	8.52E-08	0.423691741
-3.35E-07	0.465212445	-1.18E-07	0.423691443
-2.18E-07	0.4652109	6.03E-08	0.42369095
2.68E-07	0.465210479	-8.55E-08	0.423690726
1.21E-07	0.465209408	-5.47E-08	0.423690372
-1.65E-07	0.465209078	-1.26E-07	0.423690201
-1.41E-07	0.465208215	-2.66E-07	0.423689866
1.85E-07	0.465207873	3.37E-07	0.423689111
1.42E-07	0.465206956	1.05E-07	0.423687977
-1.87E-07	0.465206601	-1.42E-07	0.423687626
-1.62E-07	0.465205615	7.41E-08	0.423687016
2.19E-07	0.46520518	-1.04E-07	0.423686749
1.93E-07	0.465204015	-7.07E-08	0.423686309
-2.50E-07	0.465203561	-1.59E-07	0.423686098
-2.25E-07	0.465202217	-3.20E-07	0.42368571
2.78E-07	0.465201776	3.95E-07	0.423684871
2.57E-07	0.465200263	5.52E-08	0.423683982
-3.16E-07	0.465199763	3.38E-08	0.423683756
-1.60E-07	0.465198446	-4.93E-08	0.423683623
2.16E-07	0.46519802	-2.90E-08	0.423683424
1.93E-07	0.465196865	-6.98E-08	0.423683327
-2.49E-07	0.465196419	9.98E-08	0.423683063
-1.82E-07	0.465195211	6.62E-08	0.423682644
2.29E-07	0.465194827	-9.35E-08	0.4236824
2.00E-07	0.465193616	-6.61E-08	0.423681997
-2.52E-07	0.465193191	-1.50E-07	0.423681796
-2.51E-07	0.465191763	2.02E-07	0.423681301
3.23E-07	0.465191189	1.84E-07	0.423680332
2.09E-07	0.465189705	-2.35E-07	0.423679796
-2.65E-07	0.465189247	-1.92E-07	0.423678719
-2.23E-07	0.465187871	2.49E-07	0.423678144
2.85E-07	0.465187372	2.35E-07	0.423676932
2.77E-07	0.46518578	-2.87E-07	0.423676335
-3.33E-07	0.46518529	-9.41E-08	0.42367536
-3.33E-08	0.465184315	1.31E-07	0.423675027
4.86E-08	0.465184207	1.01E-07	0.423674442
2.87E-08	0.465183992	-1.37E-07	0.423674104
6.90E-08	0.465183868	7.15E-08	0.423673515
-9.84E-08	0.465183655	-1.00E-07	0.423673258
-6.58E-08	0.465183196	-6.83E-08	0.423672832
9.28E-08	0.465182999	9.77E-08	0.423672574
6.64E-08	0.465182553	6.42E-08	0.423672165
1.50E-07	0.465182297	-9.09E-08	0.423671927
-2.01E-07	0.465181906	-6.35E-08	0.423671537
-1.86E-07	0.46518081	-1.45E-07	0.423671343
2.37E-07	0.465180399	1.96E-07	0.42367086
1.98E-07	0.465179173	1.75E-07	0.42366993
-2.54E-07	0.465178726	-2.25E-07	0.42366941
-2.46E-07	0.465177309	-1.80E-07	0.42366839
3.21E-07	0.465176717	2.34E-07	0.423667841
3.20E-07	0.465174896	2.15E-07	0.423666713
-3.94E-07	0.465174279	-2.66E-07	0.423666146
-3.69E-07	0.465172121	-1.56E-07	0.423665077
4.52E-07	0.46517142	2.09E-07	0.423664569
1.74E-07	0.465169705	1.96E-07	0.423663554
-2.25E-07	0.465169302	-2.48E-07	0.423662999
-2.12E-07	0.465168066	-2.11E-07	0.423661846
2.79E-07	0.46516754	2.68E-07	0.42366124
2.73E-07	0.465165973	2.63E-07	0.423659907
-3.40E-07	0.465165419	-3.16E-07	0.423659277
-3.06E-07	0.465163593	-3.95E-09	0.423658442
3.81E-07	0.465162972	5.90E-09	0.423658425
2.87E-07	0.465161096	3.02E-09	0.423658403
-3.48E-07	0.465160575	7.52E-09	0.423658392
-6.42E-08	0.465159468	-1.12E-08	0.423658361
9.17E-08	0.465159269	-5.82E-09	0.423658318
6.08E-08	0.465158843	-1.44E-08	0.423658297
-8.59E-08	0.46515866	2.14E-08	0.423658239
-6.08E-08	0.465158249	1.14E-08	0.423658155
-1.38E-07	0.465158013	-1.70E-08	0.423658109
1.86E-07	0.46515765	-9.09E-09	0.423658043
1.69E-07	0.465156647	-2.24E-08	0.423658011
-2.16E-07	0.465156266	3.29E-08	0.423657921
-1.77E-07	0.465155158	1.85E-08	0.423657791
2.29E-07	0.465154748	4.51E-08	0.423657727
2.16E-07	0.46515349	-6.54E-08	0.423657552
-2.85E-07	0.465152954	-4.01E-08	0.423657285
-2.79E-07	0.465151356	5.77E-08	0.423657132
